GEOID,Tract,PEWhite,PEBlack,PENative,PEAsian,PEHIPI,PEHispanic,GiniE,MedincE,PEpubasst,PEnopubasst,PENoCollege,PECollege,PEUnder18,PE18t24,PE25t34,PE35t34,PE45t54,PE55t64,PE65t74,PE75over,PEFemale,PEMale
47576,ZCTA5 47576,1,0,0,0,0,0,0.2221,78125,0,1,0.07335907335907337,0.4247104247104247,0.20234604105571846,0.03812316715542522,0.20234604105571846,0.15542521994134897,0.07624633431085044,0.19648093841642228,0.093841642228739,0.03519061583577713,0.5894428152492669,0.41055718475073316
47577,ZCTA5 47577,0.9810074318744839,0,0,0.018992568125516102,0,0,0.37,83269,0,1,0.10609480812641084,0.29909706546275394,0.20644095788604458,0.061932287365813375,0.07349298100743187,0.09744013212221304,0.13542526837324526,0.16845582163501238,0.14203137902559868,0.1147811725846408,0.4384805945499587,0.5615194054500413
47578,ZCTA5 47578,0.9704225352112676,0,0,0.004225352112676056,0,0.02535211267605634,0.3168,62955,0.003246753246753247,0.9967532467532467,0.09168081494057725,0.2937181663837012,0.10845070422535211,0.061971830985915494,0.15492957746478872,0.06056338028169014,0.17464788732394365,0.18873239436619718,0.15774647887323945,0.09295774647887324,0.543661971830986,0.4563380281690141
47579,ZCTA5 47579,0.9711684370257967,0.009484066767830045,0,0,0,0.013277693474962063,0.4285,73750,0,1,0.0281214848143982,0.4398200224971879,0.25948406676783003,0.06600910470409711,0.08763277693474962,0.09863429438543247,0.16995447647951442,0.13732928679817905,0.09484066767830046,0.08611532625189681,0.5011380880121397,0.4988619119878604
47580,ZCTA5 47580,1,0,0,0,0,0,0.3337,NA,0,1,0.23046875,0.26171875,0.2019704433497537,0.16748768472906403,0,0.07881773399014778,0.1748768472906404,0.229064039408867,0.1477832512315271,0,0.5073891625615764,0.49261083743842365
47581,ZCTA5 47581,0.9760816984681537,0.005912389142703574,0.0064498790647675355,0,0,0.009137328675087342,0.4141,50380,0.010759493670886076,0.989240506329114,0.15853197124479756,0.20506999621642075,0.22010212308519214,0.06960494490728299,0.09459822628325719,0.08841709217952164,0.13114754098360656,0.17683418435904327,0.13114754098360656,0.08814834721848966,0.49099704380542863,0.5090029561945714
47584,ZCTA5 47584,1,0,0,0,0,0,0.2801,48214,0,1,0.08411214953271028,0.1588785046728972,0.08633093525179857,0.14388489208633093,0.19424460431654678,0.07194244604316546,0.05755395683453238,0.22302158273381295,0.17266187050359713,0.050359712230215826,0.48201438848920863,0.5179856115107914
47585,ZCTA5 47585,0.75625,0.07,0,0.13875,0,0,0.2331,53107,0,1,0.16449086161879894,0.09660574412532637,0.44875,0.0725,0.22125,0.07125,0.0425,0.08625,0.035,0.0225,0.5025,0.4975
47586,ZCTA5 47586,0.9483759753220831,0.012883324260569769,0.0037198330611504264,0.00825621484304119,0,0.01633097441480675,0.3922,50833,0.012610340479192938,0.987389659520807,0.0837251828631139,0.29571577847439917,0.2332607512248231,0.07212847033206314,0.1181273816004355,0.10714933768825985,0.12057702776265651,0.15033569225185991,0.1015242242787153,0.09689711486118671,0.5036291054255126,0.4963708945744874
47588,ZCTA5 47588,0.9577235772357724,0,0,0,0,0.03902439024390244,0.3299,58631,0.003745318352059925,0.9962546816479401,0.10309278350515463,0.177319587628866,0.17073170731707318,0.04065040650406504,0.10894308943089431,0.12682926829268293,0.14796747967479676,0.14634146341463414,0.14634146341463414,0.11219512195121951,0.5089430894308943,0.49105691056910566
